,respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,h1n1_vaccine,seasonal_vaccine
5375,5375,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0,4,0,3,0,0,1,0,1,9,1,0.0,0.0,0,0
5376,5376,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,3,0,3,0,0,1,1,1,8,2,0.0,0.0,0,0
5377,5377,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,1,2,3,1,0,0,0,0,5,0,1.0,1.0,0,0
5378,5378,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,2,3,3,0,2,1,0,1,0,1,0.0,0.0,0,0
5379,5379,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,0,0,3,0,2,1,1,0,9,2,0.0,2.0,0,0
5380,5380,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,0,0,3,1,1,0,0,0,1,2,2.0,2.0,0,1
5381,5381,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,4.0,5.0,2.0,3,2,3,1,1,1,0,0,5,2,1.0,0.0,1,1
5382,5382,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,1,2,3,1,1,0,0,0,7,0,1.0,0.0,0,0
5383,5383,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,4,0,3,0,2,1,1,1,5,0,0.0,0.0,0,1
5384,5384,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,4.0,1.0,1,2,1,1,1,0,1,0,3,0,1.0,2.0,1,0
5385,5385,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,4,2,3,0,1,1,0,1,1,1,0.0,0.0,1,1
5386,5386,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,4,1,0,0,1,1,1,1,3,1,0.0,0.0,0,0
5387,5387,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,4,0,1,1,0,0,0,1,4,2,1.0,0.0,1,1
5388,5388,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,3,2,3,0,1,1,0,0,1,2,0.0,0.0,0,0
5389,5389,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,3,3,3,1,1,0,1,0,7,0,1.0,0.0,0,0
5390,5390,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,4.0,3,3,3,1,0,1,0,2,7,1,0.0,0.0,0,0
5391,5391,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,4.0,1.0,4,3,2,0,0,1,0,1,9,1,0.0,1.0,1,1
5392,5392,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,2.0,1,3,1,1,0,1,0,0,5,2,0.0,1.0,0,0
5393,5393,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,2,2,3,1,1,1,0,0,6,0,0.0,0.0,0,1
5394,5394,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,2.0,2.0,4,0,3,0,1,0,0,1,1,1,1.0,0.0,0,1
5395,5395,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,3,2,3,0,0,1,0,0,1,0,0.0,0.0,0,0
5396,5396,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,4,3,3,0,0,1,0,0,0,2,0.0,0.0,1,1
5397,5397,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,3,3,3,0,1,1,0,0,1,1,0.0,0.0,1,1
5398,5398,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,2.0,1.0,4,3,3,0,0,1,0,2,9,2,0.0,0.0,0,1
5399,5399,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,3,2,3,0,0,1,0,0,3,2,0.0,0.0,0,1
5400,5400,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,4,2,3,1,0,0,0,1,1,2,1.0,0.0,0,1
5401,5401,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,5.0,0,0,1,0,0,0,1,1,7,2,1.0,1.0,1,1
5402,5402,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,4.0,2.0,2.0,1,2,3,0,1,0,0,0,7,0,1.0,3.0,1,0
5403,5403,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1,2,3,0,1,0,0,0,4,1,1.0,2.0,1,1
5404,5404,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,5.0,1.0,1,2,3,0,1,0,0,0,5,0,1.0,2.0,0,1
5405,5405,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,2.0,4.0,1,2,3,1,1,0,0,0,8,0,1.0,2.0,0,0
5406,5406,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,4.0,4,2,3,0,1,0,0,1,5,0,1.0,0.0,0,1
5407,5407,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,4,0,0,1,0,1,1,1,9,1,0.0,0.0,0,0
5408,5408,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,4,2,3,1,0,1,1,1,3,1,0.0,0.0,0,1
5409,5409,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,0,2,3,0,0,1,1,1,9,1,3.0,1.0,0,0
5410,5410,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,4.0,2,2,3,0,0,0,0,0,1,0,1.0,0.0,0,0
5411,5411,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,4.0,0,3,0,0,2,1,1,1,2,1,3.0,1.0,0,0
5412,5412,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0,3,2,3,0,1,0,0,0,2,1,1.0,0.0,1,1
5413,5413,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,2,2,3,1,1,0,0,0,3,1,1.0,0.0,0,0
5414,5414,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,2,0,3,1,1,0,0,0,4,2,1.0,1.0,0,0
5415,5415,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,0,2,3,0,0,1,1,0,0,1,0.0,0.0,1,1
5416,5416,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,2.0,4.0,4,1,3,0,0,1,1,1,8,2,0.0,0.0,0,1
5417,5417,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,1.0,4,2,3,0,1,1,0,1,1,0,0.0,0.0,0,0
5418,5418,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,2.0,2,1,3,1,2,1,1,1,6,0,1.0,0.0,0,0
5419,5419,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,2,2,3,1,0,1,1,1,4,1,0.0,0.0,0,1
5420,5420,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,4,0,3,0,0,1,0,1,9,2,0.0,0.0,0,1
5421,5421,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,4,2,3,1,1,0,0,0,7,2,1.0,0.0,1,1
5422,5422,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,3,2,3,0,1,1,0,2,2,0,1.0,0.0,0,0
5423,5423,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1,2,3,0,1,1,0,0,6,2,2.0,1.0,0,0
5424,5424,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,3,3,3,0,0,0,0,1,9,2,1.0,0.0,0,0
5425,5425,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,4,3,3,0,0,1,0,1,0,0,0.0,0.0,0,0
5426,5426,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,2.0,4,2,3,0,0,1,0,0,5,0,0.0,0.0,1,0
5427,5427,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,2.0,4.0,1,3,3,1,0,0,1,0,5,0,1.0,2.0,0,0
5428,5428,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,2,3,3,0,0,1,0,0,1,2,0.0,0.0,1,1
5429,5429,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,2,3,3,1,0,1,1,0,8,2,0.0,0.0,0,0
5430,5430,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,2.0,2.0,4,3,3,0,0,1,1,0,9,0,1.0,0.0,0,1
5431,5431,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,1,3,3,1,1,1,0,0,9,2,1.0,3.0,0,1
5432,5432,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,2,3,1,0,0,0,0,0,1,0,1.0,0.0,0,0
5433,5433,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,2.0,1,2,1,0,0,0,0,1,9,0,1.0,3.0,0,0
5434,5434,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,2,0,3,0,0,1,0,0,9,0,1.0,0.0,0,0
5435,5435,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,4.0,1.0,3,2,3,1,0,1,0,1,6,1,0.0,0.0,0,1
5436,5436,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,2.0,0,2,2,0,0,0,0,1,8,2,1.0,1.0,0,0
5437,5437,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,3,2,3,1,1,0,0,0,3,1,1.0,2.0,0,0
5438,5438,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,5.0,2.0,1,2,3,0,1,0,0,0,6,0,1.0,2.0,0,1
5439,5439,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,2.0,2,2,3,0,1,0,0,0,1,0,1.0,2.0,0,0
5440,5440,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,1,2,3,0,0,1,0,0,7,2,0.0,0.0,0,1
5441,5441,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0,2,2,1,0,1,1,0,2,0,0.0,0.0,0,0
5442,5442,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,4.0,1.0,1,2,3,0,1,0,0,0,2,0,1.0,3.0,0,1
5443,5443,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,0,2,3,1,0,1,0,0,6,0,0.0,0.0,0,1
5444,5444,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,4,0,3,0,0,1,1,1,3,0,0.0,0.0,0,0
5445,5445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,1.0,4.0,1,0,3,1,0,1,1,0,2,2,0.0,2.0,0,0
5446,5446,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,3,2,3,0,1,0,0,0,1,0,1.0,0.0,1,1
5447,5447,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,3,0,3,1,0,0,0,1,2,1,1.0,0.0,0,0
5448,5448,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,2.0,3,2,3,0,0,1,0,0,6,0,0.0,0.0,1,1
5449,5449,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1,2,3,1,1,1,0,0,9,0,1.0,3.0,0,0
5450,5450,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,2,2,3,1,0,1,0,0,8,2,0.0,0.0,0,0
5451,5451,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,1,2,3,1,1,0,0,0,2,0,1.0,0.0,0,0
5452,5452,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,5.0,5.0,2.0,4,0,3,0,0,1,1,1,1,2,0.0,0.0,1,1
5453,5453,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,4.0,2,3,0,0,0,1,0,0,3,1,1.0,0.0,0,0
5454,5454,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,2.0,2,3,1,1,0,0,1,0,2,0,1.0,0.0,0,0
5455,5455,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,2,0,3,0,0,0,0,1,3,2,1.0,0.0,0,0
5456,5456,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,1.0,2.0,2,2,1,1,1,1,0,2,7,1,3.0,2.0,0,1
5457,5457,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,4.0,4.0,2.0,3,0,3,0,0,0,0,0,9,2,3.0,0.0,0,0
5458,5458,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,4,2,3,1,0,0,0,1,1,0,1.0,0.0,0,0
5459,5459,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,5.0,4.0,5.0,4,2,3,1,0,0,0,1,8,1,1.0,0.0,0,1
5460,5460,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,5.0,2.0,1.0,4,0,3,0,0,0,0,1,1,2,1.0,0.0,0,0
5461,5461,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,2.0,2,1,3,0,1,0,0,0,6,0,1.0,0.0,1,1
5462,5462,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,3,2,2,1,0,0,0,0,6,0,0.0,0.0,1,1
5463,5463,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,1,0,1,1,2,0,1,0,6,2,2.0,2.0,0,0
5464,5464,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,0,3,3,0,0,1,1,0,3,2,1.0,1.0,1,1
5465,5465,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2,3,1,0,0,0,1,0,7,0,1.0,2.0,0,0
5466,5466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,2.0,4,1,3,0,2,1,1,1,6,0,0.0,0.0,0,0
5467,5467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2,3,3,0,0,0,0,0,9,2,1.0,0.0,0,0
5468,5468,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,2.0,2.0,0,0,3,0,2,1,1,2,0,2,1.0,1.0,0,0
5469,5469,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,2.0,2.0,0,3,3,1,0,1,0,0,0,1,2.0,0.0,0,0
5470,5470,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,2,0,3,1,0,1,0,0,6,1,0.0,0.0,0,0
5471,5471,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,2.0,2,2,3,0,0,0,0,1,0,0,1.0,0.0,0,0
5472,5472,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,0,2,3,1,0,1,0,0,5,1,1.0,0.0,0,0
5473,5473,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1,2,1,1,0,0,1,0,8,2,1.0,3.0,0,1
5474,5474,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,2,2,3,1,2,1,1,0,6,0,0.0,0.0,0,0
5475,5475,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,2,3,3,1,0,0,0,0,5,0,1.0,0.0,1,1
5476,5476,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,2,1,0,1,0,1,4,0,0.0,0.0,0,0
5477,5477,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,1,0,1,1,0,1,1,0,0,2,0.0,0.0,1,0
5478,5478,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1,2,3,0,0,0,0,0,5,1,1.0,0.0,0,0
5479,5479,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,4,3,3,0,0,0,0,1,6,2,1.0,0.0,0,1
5480,5480,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,1,0,0,1,0,1,0,0,6,0,2.0,0.0,0,0
5481,5481,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,1.0,4,0,3,0,0,1,1,1,3,0,0.0,0.0,0,1
5482,5482,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,0,3,3,0,1,1,1,1,2,1,0.0,0.0,1,1
5483,5483,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,1,3,3,0,1,1,0,0,9,1,1.0,0.0,0,1
5484,5484,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,4.0,5.0,4.0,2.0,4,0,3,0,0,0,0,1,6,0,1.0,0.0,0,1
5485,5485,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,2,2,3,1,1,0,0,0,3,0,1.0,0.0,0,0
5486,5486,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0,0,2,3,0,2,1,1,1,8,0,1.0,0.0,0,0
5487,5487,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,1,3,3,1,0,1,0,0,1,0,3.0,3.0,0,0
5488,5488,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,3,2,0,1,0,0,1,1,7,0,2.0,0.0,0,1
5489,5489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,4,0,3,1,0,1,0,0,1,2,0.0,0.0,0,1
5490,5490,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,5.0,1.0,2,2,1,1,1,0,1,1,1,0,1.0,2.0,1,0
